antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'duration_ms_descretize=medium_duration', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence'})",frozenset({'popularity_label=low'}),0.15486542443064183,0.6509316770186335,0.09420289855072464,0.6082887700534759,0.9344894272768094,1.0,-0.006603911886115504,0.8911368791469697,-0.07659547811145824,0.1323828920570265,-0.12216206443755113,0.3765044359173232
"frozenset({'danceability_discretize=medium_danceability', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence'})",frozenset({'popularity_label=low'}),0.13747412008281573,0.6509316770186335,0.08219461697722567,0.5978915662650602,0.918516623746896,1.0,-0.007291642554942579,0.8680950054667691,-0.09325945938833598,0.11638815596599236,-0.1519476482442224,0.36208191544805174
"frozenset({'acousticness_discretize=low_acousticness', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence'})",frozenset({'popularity_label=low'}),0.14161490683229813,0.6509316770186335,0.07370600414078675,0.52046783625731,0.79957367974644,1.0,-0.018475624654398615,0.7279351613391911,-0.22601877721563585,0.10253456221198157,-0.3737487253126885,0.3168496942100799
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence', 'liveness_discretize=low_liveness'})",frozenset({'popularity_label=low'}),0.16273291925465838,0.6509316770186335,0.09730848861283643,0.5979643765903307,0.9186284793038478,1.0,-0.00861952342373623,0.8682522210865634,-0.09567391962180348,0.13583815028901736,-0.15173906350456845,0.3737277353689567
"frozenset({'speechiness_discretize=low_speechiness', 'instrumentalness_discretize=low_instrumentalness', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence'})",frozenset({'popularity_label=low'}),0.1608695652173913,0.6509316770186335,0.08550724637681159,0.5315315315315315,0.8165703871810742,1.0,-0.01920784949140336,0.7451266125179169,-0.211169059942403,0.11773090079817561,-0.3420537975698117,0.33144642734337393
"frozenset({'liveness_discretize=low_liveness', 'instrumentalness_discretize=low_instrumentalness', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence'})",frozenset({'popularity_label=low'}),0.14865424430641822,0.6509316770186335,0.07971014492753623,0.5362116991643454,0.8237603393650726,1.0,-0.01705361161477824,0.7526458135153787,-0.20083272672570202,0.11072763876905377,-0.3286461999028538,0.32933358495112947
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence', 'liveness_discretize=low_liveness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.13250517598343686,0.6509316770186335,0.06977225672877847,0.5265625,0.808936665076336,1.0,-0.01647955968776925,0.73730602873952,-0.21400182579266125,0.09776617348418917,-0.3562889234875443,0.3168753975826972
"frozenset({'speechiness_discretize=low_speechiness', 'loudness_discretize=high_loudness', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence'})",frozenset({'popularity_label=low'}),0.15817805383022773,0.6509316770186335,0.08530020703933748,0.5392670157068064,0.8284540985572121,1.0,-0.01766289880791634,0.7576369282891023,-0.19741592757544843,0.11784897025171626,-0.31989342475452265,0.3351551363521309
"frozenset({'loudness_discretize=high_loudness', 'instrumentalness_discretize=low_instrumentalness', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence'})",frozenset({'popularity_label=low'}),0.1616977225672878,0.6509316770186335,0.084472049689441,0.5224071702944942,0.80255300016616,1.0,-0.020782120031377388,0.7308910462424858,-0.22689085068625467,0.11600796133067957,-0.3681929818965556,0.3260890813304532
"frozenset({'loudness_discretize=high_loudness', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence', 'liveness_discretize=low_liveness'})",frozenset({'popularity_label=low'}),0.14347826086956522,0.6509316770186335,0.07743271221532091,0.5396825396825397,0.8290924512298558,1.0,-0.01596183274822216,0.7583208395802099,-0.19398315282791814,0.10799884493213976,-0.3187030446816924,0.3293196413425421
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'loudness_discretize=high_loudness', 'valence_discretize=medium_valence', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.14472049689440994,0.6509316770186335,0.07391304347826087,0.5107296137339056,0.7846132424728893,1.0,-0.020290112264187338,0.7134466601285824,-0.2429766651113154,0.10240963855421688,-0.4016464802284911,0.31213961602725815
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'loudness_discretize=high_loudness', 'valence_discretize=medium_valence', 'liveness_discretize=low_liveness'})",frozenset({'popularity_label=low'}),0.12939958592132506,0.6509316770186335,0.06894409937888199,0.5328,0.8185190839694657,1.0,-0.015286190090402885,0.7471496639155961,-0.20297972251867655,0.09691501746216531,-0.33841992882562255,0.3193580152671756
"frozenset({'tempo_discretize=fast_tempo', 'loudness_discretize=high_loudness', 'valence_discretize=medium_valence', 'liveness_discretize=low_liveness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.13229813664596274,0.6509316770186335,0.06770186335403727,0.511737089201878,0.7861609862738774,1.0,-0.01841518459935959,0.7149187768752987,-0.2386616468423605,0.09461805555555555,-0.39876029605867686,0.30787236139483215
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'loudness_discretize=high_loudness', 'valence_discretize=medium_valence', 'liveness_discretize=low_liveness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.1186335403726708,0.6509316770186335,0.059420289855072465,0.5008726003490401,0.7694703116049185,1.0,-0.017802039530367915,0.6993571645745559,-0.253687553487622,0.08367346938775509,-0.42988454348406646,0.2960787938131969
"frozenset({'speechiness_discretize=low_speechiness', 'duration_ms_descretize=medium_duration', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence'})",frozenset({'popularity_label=low'}),0.13850931677018632,0.6509316770186335,0.08343685300207039,0.6023916292974589,0.9254298885199512,1.0,-0.0067232488458521394,0.8779199551674218,-0.08553390386474773,0.11818181818181818,-0.1390560085962475,0.3652861454375335
"frozenset({'liveness_discretize=low_liveness', 'duration_ms_descretize=medium_duration', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence'})",frozenset({'popularity_label=low'}),0.12857142857142856,0.6509316770186335,0.07784679089026915,0.605475040257649,0.9301668080294035,1.0,-0.005844424726412292,0.8847813411078718,-0.0793192035966601,0.1109471820596046,-0.13022274943983117,0.3625339577878576
"frozenset({'duration_ms_descretize=medium_duration', 'instrumentalness_discretize=low_instrumentalness', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence'})",frozenset({'popularity_label=low'}),0.13167701863354037,0.6509316770186335,0.07349896480331262,0.5581761006289309,0.8575033606990254,1.0,-0.012213777760631664,0.7900621118012423,-0.16063443311662395,0.10364963503649635,-0.2657232704402514,0.3355447933170099
"frozenset({'loudness_discretize=high_loudness', 'duration_ms_descretize=medium_duration', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence'})",frozenset({'popularity_label=low'}),0.1289855072463768,0.6509316770186335,0.07267080745341616,0.5634028892455859,0.865533064585299,1.0,-0.011289945089567002,0.7995204603580564,-0.15136557284060853,0.10275175644028105,-0.2507497300971649,0.3375220553098159
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence', 'liveness_discretize=low_liveness', 'duration_ms_descretize=medium_duration'})",frozenset({'popularity_label=low'}),0.11532091097308489,0.6509316770186335,0.06956521739130435,0.6032315978456014,0.9267202982170022,1.0,-0.00550081658372234,0.8797785334869734,-0.08204821310745913,0.09985141158989601,-0.13664969300459373,0.3550509134266175
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence', 'duration_ms_descretize=medium_duration', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.11614906832298137,0.6509316770186335,0.06356107660455486,0.5472370766488412,0.840698180729613,1.0,-0.01204403122307525,0.7709737369785297,-0.1765403312605205,0.0903472630959388,-0.29706104376399567,0.3224416935407056
"frozenset({'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence', 'liveness_discretize=low_liveness', 'duration_ms_descretize=medium_duration', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.10890269151138716,0.6509316770186335,0.060041407867494824,0.5513307984790874,0.8469871999535599,1.0,-0.010846803749855326,0.7780082113906727,-0.16856070194324016,0.08579881656804733,-0.2853334776666713,0.3217849921148618
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence', 'liveness_discretize=low_liveness', 'duration_ms_descretize=medium_duration', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.09627329192546584,0.6509316770186335,0.05238095238095238,0.5440860215053763,0.835857342198145,1.0,-0.010286382984195562,0.7656451423883746,-0.17850726950156762,0.07538736591179977,-0.30608808785826347,0.3122783797094312
"frozenset({'tempo_discretize=fast_tempo', 'loudness_discretize=high_loudness', 'valence_discretize=medium_valence', 'duration_ms_descretize=medium_duration', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.11925465838509317,0.6509316770186335,0.06438923395445134,0.5399305555555556,0.8294734679813401,1.0,-0.0132374008204416,0.7587296378764796,-0.1892465290034122,0.09122909944265178,-0.3179925365757215,0.3194245653095844
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'loudness_discretize=high_loudness', 'valence_discretize=medium_valence', 'duration_ms_descretize=medium_duration'})",frozenset({'popularity_label=low'}),0.11490683229813664,0.6509316770186335,0.06356107660455486,0.5531531531531532,0.8497868097104738,1.0,-0.011235420444170113,0.7811811260268484,-0.16646819537196708,0.09050707547169812,-0.2801128530665896,0.3253997317928616
"frozenset({'tempo_discretize=fast_tempo', 'loudness_discretize=high_loudness', 'valence_discretize=medium_valence', 'liveness_discretize=low_liveness', 'duration_ms_descretize=medium_duration'})",frozenset({'popularity_label=low'}),0.10600414078674948,0.6509316770186335,0.05879917184265011,0.5546875,0.8521439646946565,1.0,-0.010202281290588068,0.7838727252914897,-0.16253824300699302,0.08422301304863584,-0.2757173042704626,0.3225091444020356
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'loudness_discretize=high_loudness', 'valence_discretize=medium_valence', 'duration_ms_descretize=medium_duration', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.10559006211180125,0.6509316770186335,0.0556935817805383,0.5274509803921568,0.8103016015566531,1.0,-0.013038334426398158,0.7386923017448003,-0.20744757033248082,0.07946824224519941,-0.3537436326843907,0.3065053884149079
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'loudness_discretize=high_loudness', 'valence_discretize=medium_valence', 'liveness_discretize=low_liveness', 'duration_ms_descretize=medium_duration'})",frozenset({'popularity_label=low'}),0.094824016563147,0.6509316770186335,0.05196687370600414,0.5480349344978166,0.8419238974632488,1.0,-0.009757082417087816,0.7723347436012843,-0.17179096660060345,0.07490301402566399,-0.2947753655845467,0.3139347700478905
"frozenset({'tempo_discretize=fast_tempo', 'loudness_discretize=high_loudness', 'valence_discretize=medium_valence', 'liveness_discretize=low_liveness', 'duration_ms_descretize=medium_duration', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.09834368530020704,0.6509316770186335,0.05196687370600414,0.5284210526315789,0.8117918842908798,1.0,-0.012048146290652359,0.7402118456078083,-0.20453726781523446,0.0745249406175772,-0.3509646001123807,0.30412782911477165
"frozenset({'speechiness_discretize=low_speechiness', 'danceability_discretize=medium_danceability', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence'})",frozenset({'popularity_label=low'}),0.12795031055900621,0.6509316770186335,0.07598343685300207,0.5938511326860841,0.9123094691074385,1.0,-0.007303473374226821,0.859459058177229,-0.09927944873108166,0.10810014727540501,-0.16352255582812192,0.3552907062921515
"frozenset({'liveness_discretize=low_liveness', 'danceability_discretize=medium_danceability', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence'})",frozenset({'popularity_label=low'}),0.11076604554865424,0.6509316770186335,0.06625258799171843,0.5981308411214954,0.9188842120282515,1.0,-0.005848539793989416,0.8686118734652609,-0.09030737867676239,0.09526644834772255,-0.15126218112881207,0.349956005802478
"frozenset({'instrumentalness_discretize=low_instrumentalness', 'danceability_discretize=medium_danceability', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence'})",frozenset({'popularity_label=low'}),0.11387163561076605,0.6509316770186335,0.061076604554865424,0.5363636363636364,0.8239937543372658,1.0,-0.01304605017810527,0.7528924613323591,-0.19423083059446697,0.08679023242130038,-0.3282109349725007,0.31509657645153827
"frozenset({'loudness_discretize=high_loudness', 'danceability_discretize=medium_danceability', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence'})",frozenset({'popularity_label=low'}),0.11097308488612836,0.6509316770186335,0.06024844720496894,0.542910447761194,0.8340513558163382,1.0,-0.011987449043889764,0.763676004563316,-0.1828750568921951,0.08586603717910887,-0.30945583470547616,0.31773384983479547
"frozenset({'duration_ms_descretize=medium_duration', 'danceability_discretize=medium_danceability', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence'})",frozenset({'popularity_label=low'}),0.09772256728778468,0.6509316770186335,0.05921325051759834,0.6059322033898304,0.9308691292534609,1.0,-0.0043974640896055975,0.8858077873505642,-0.07604879553083228,0.08588588588588587,-0.12891308281561023,0.3484495622547117
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'danceability_discretize=medium_danceability', 'valence_discretize=medium_valence', 'liveness_discretize=low_liveness'})",frozenset({'popularity_label=low'}),0.10331262939958592,0.6509316770186335,0.061490683229813665,0.5951903807615231,0.9143669017424162,1.0,-0.005758779882463379,0.8623024414242668,-0.09456637194304304,0.08876270173341302,-0.1596859198824694,0.34482801480824243
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'danceability_discretize=medium_danceability', 'valence_discretize=medium_valence', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.10538302277432712,0.6509316770186335,0.0556935817805383,0.5284872298624754,0.8118935496933067,1.0,-0.0129035659632473,0.7403157349896481,-0.20570667122234557,0.07949172576832152,-0.3507750176537625,0.3070235131500672
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'loudness_discretize=high_loudness', 'danceability_discretize=medium_danceability', 'valence_discretize=medium_valence'})",frozenset({'popularity_label=low'}),0.10289855072463767,0.6509316770186335,0.055279503105590065,0.5372233400402415,0.8253144823137298,1.0,-0.011700423080385262,0.7542911153119094,-0.19089720806591357,0.07913455838767042,-0.32574808280286677,0.31107350208118945
"frozenset({'tempo_discretize=fast_tempo', 'loudness_discretize=high_loudness', 'danceability_discretize=medium_danceability', 'valence_discretize=medium_valence', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.10082815734989647,0.6509316770186335,0.05196687370600414,0.5154004106776181,0.7917887988463408,1.0,-0.013665367848462631,0.7203231919149385,-0.22627584390843572,0.0742603550295858,-0.3882657274182114,0.29761750813779125
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'danceability_discretize=medium_danceability', 'valence_discretize=medium_valence', 'duration_ms_descretize=medium_duration'})",frozenset({'popularity_label=low'}),0.09089026915113872,0.6509316770186335,0.05445134575569358,0.5990888382687927,0.9203559442869811,1.0,-0.004712009567532122,0.8706874647092038,-0.08691458214568949,0.07921686746987952,-0.148517740902569,0.3413701188799434
"frozenset({'acousticness_discretize=low_acousticness', 'loudness_discretize=high_loudness', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence'})",frozenset({'popularity_label=low'}),0.1331262939958592,0.6509316770186335,0.0670807453416149,0.5038880248833593,0.7741027863189012,1.0,-0.019575376464385383,0.7036079362915945,-0.2518513616359486,0.0935604966791799,-0.42124604971137286,0.30347072999893154
"frozenset({'acousticness_discretize=low_acousticness', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence', 'speechiness_discretize=low_speechiness'})",frozenset({'popularity_label=low'}),0.12877846790890268,0.6509316770186335,0.06645962732919254,0.5160771704180064,0.7928284774551434,1.0,-0.017366356750639758,0.7213305544664782,-0.2307287519946967,0.09317851959361392,-0.38632696730784644,0.30908820352961386
"frozenset({'acousticness_discretize=low_acousticness', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence', 'liveness_discretize=low_liveness'})",frozenset({'popularity_label=low'}),0.11262939958592133,0.6509316770186335,0.057971014492753624,0.5147058823529411,0.7907218230803771,1.0,-0.015343029461311934,0.7192923019009975,-0.22973833388103843,0.08215962441314555,-0.3902553904123928,0.30188220326298454
"frozenset({'acousticness_discretize=low_acousticness', 'duration_ms_descretize=medium_duration', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence'})",frozenset({'popularity_label=low'}),0.10331262939958592,0.6509316770186335,0.05507246376811594,0.533066132264529,0.8189279322002784,1.0,-0.012176999344161103,0.7475755071575187,-0.1978077071446576,0.07876813740005922,-0.3376575214485911,0.3088358651144528
"frozenset({'acousticness_discretize=low_acousticness', 'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'valence_discretize=medium_valence', 'liveness_discretize=low_liveness'})",frozenset({'popularity_label=low'}),0.10269151138716356,0.6509316770186335,0.0525879917184265,0.5120967741935484,0.7867135557744398,1.0,-0.014257166004397984,0.7154458190031313,-0.23203203482531543,0.07501476668635558,-0.3977298817586959,0.2964427891323976
"frozenset({'acousticness_discretize=low_acousticness', 'tempo_discretize=fast_tempo', 'loudness_discretize=high_loudness', 'valence_discretize=medium_valence', 'duration_ms_descretize=medium_duration'})",frozenset({'popularity_label=low'}),0.09751552795031056,0.6509316770186335,0.0505175983436853,0.5180467091295117,0.7958542000940018,1.0,-0.012958347800367781,0.7242783265384299,-0.22132220513946843,0.07238208246811034,-0.3806846944866302,0.2978274258115752
"frozenset({'tempo_discretize=fast_tempo', 'energy_discretize=medium_energy'})",frozenset({'popularity_label=low'}),0.20993788819875778,0.6509316770186335,0.13229813664596274,0.6301775147928994,0.9681162202448168,1.0,-0.004357084989005056,0.9438807453416149,-0.040017007405307746,0.1815856777493606,-0.05945587399187176,0.41671089480102985
"frozenset({'danceability_discretize=medium_danceability', 'tempo_discretize=fast_tempo', 'energy_discretize=medium_energy'})",frozenset({'popularity_label=low'}),0.11904761904761904,0.6509316770186335,0.07722567287784679,0.6486956521739131,0.9965648854961834,1.0,-0.0002661934338952926,0.9936350777934939,-0.0038975099242150165,0.11147638971906754,-0.006405693950177681,0.3836671645093484
"frozenset({'speechiness_discretize=low_speechiness', 'danceability_discretize=medium_danceability', 'tempo_discretize=fast_tempo', 'energy_discretize=medium_energy'})",frozenset({'popularity_label=low'}),0.1113871635610766,0.6509316770186335,0.07225672877846791,0.6486988847583643,0.9965698515848919,1.0,-0.00024870439669251454,0.9936442209734136,-0.003858456750304249,0.10471047104710471,-0.00639643334347576,0.37985198690844424
"frozenset({'liveness_discretize=low_liveness', 'danceability_discretize=medium_danceability', 'tempo_discretize=fast_tempo', 'energy_discretize=medium_energy'})",frozenset({'popularity_label=low'}),0.10331262939958592,0.6509316770186335,0.06749482401656315,0.6533066132264529,1.0036485184108674,1.0,0.00024536090428610435,1.0068502495242881,0.0040540942527336095,0.09828157974072957,0.0068036428729344855,0.37849809032823917
"frozenset({'instrumentalness_discretize=low_instrumentalness', 'danceability_discretize=medium_danceability', 'tempo_discretize=fast_tempo', 'energy_discretize=medium_energy'})",frozenset({'popularity_label=low'}),0.09585921325051759,0.6509316770186335,0.054865424430641824,0.572354211663067,0.8792846190625362,1.0,-0.007532374008204411,0.8162557249513772,-0.13182673069377782,0.07929383602633154,-0.22510626196167635,0.32832087173484137
"frozenset({'duration_ms_descretize=medium_duration', 'danceability_discretize=medium_danceability', 'tempo_discretize=fast_tempo', 'energy_discretize=medium_energy'})",frozenset({'popularity_label=low'}),0.0824016563146998,0.6509316770186335,0.05507246376811594,0.6683417085427135,1.0267463270551227,1.0,0.0014346154340753314,1.0524938829286652,0.028388887380907137,0.0811965811965812,0.049875713084997685,0.37647365325354504
"frozenset({'loudness_discretize=high_loudness', 'danceability_discretize=medium_danceability', 'tempo_discretize=fast_tempo', 'energy_discretize=medium_energy'})",frozenset({'popularity_label=low'}),0.08488612836438923,0.6509316770186335,0.05010351966873706,0.5902439024390244,0.906767827220257,1.0,-0.005151550223113817,0.8518929310854776,-0.10100687498949414,0.07306763285024154,-0.17385643607325757,0.3336079563085707
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'danceability_discretize=medium_danceability', 'energy_discretize=medium_energy', 'liveness_discretize=low_liveness'})",frozenset({'popularity_label=low'}),0.09668737060041407,0.6509316770186335,0.06314699792960662,0.6531049250535332,1.0033386730307143,1.0,0.00021012563815696328,1.0062648569894947,0.003683733932509952,0.09225650332728373,0.006225852911367498,0.3750575515852908
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'danceability_discretize=medium_danceability', 'energy_discretize=medium_energy', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=low'}),0.0886128364389234,0.6509316770186335,0.05031055900621118,0.5677570093457944,0.8722221231361919,1.0,-0.007370343222355101,0.8075742823568911,-0.13848109095477865,0.07299489336136979,-0.23827618319087357,0.3225235428408362
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'danceability_discretize=medium_danceability', 'energy_discretize=medium_energy', 'duration_ms_descretize=medium_duration'})",frozenset({'popularity_label=low'}),0.0761904761904762,0.6509316770186335,0.050724637681159424,0.6657608695652174,1.0227814885496183,1.0,0.0011298432416444806,1.0443670150987225,0.024111087734062626,0.07499234771962046,0.042482206405694035,0.3718435391083085
"frozenset({'tempo_discretize=fast_tempo', 'energy_discretize=medium_energy', 'valence_discretize=medium_valence'})",frozenset({'popularity_label=low'}),0.1010351966873706,0.6509316770186335,0.0650103519668737,0.6434426229508197,0.9884948692278813,1.0,-0.0007566580507439302,0.9789962161776254,-0.012781671783583439,0.09463532248342374,-0.021454407560819067,0.37165769824385764
"frozenset({'liveness_discretize=low_liveness', 'tempo_discretize=fast_tempo', 'energy_discretize=medium_energy', 'valence_discretize=medium_valence'})",frozenset({'popularity_label=low'}),0.08964803312629399,0.6509316770186335,0.057349896480331265,0.6397228637413396,0.982780353648432,1.0,-0.0010048480639892957,0.968888358018793,-0.018883351283337978,0.08393939393939395,-0.032110657253457756,0.3639135947205426
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'energy_discretize=medium_energy', 'valence_discretize=medium_valence'})",frozenset({'popularity_label=low'}),0.08778467908902692,0.6509316770186335,0.0567287784679089,0.6462264150943395,0.992771496471266,1.0,-0.000413049908053964,0.9866997929606623,-0.007918611531128888,0.08318154219793565,-0.013479487007319083,0.3666882711604013
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'energy_discretize=medium_energy', 'valence_discretize=medium_valence', 'liveness_discretize=low_liveness'})",frozenset({'popularity_label=low'}),0.07784679089026915,0.6509316770186335,0.05010351966873706,0.6436170212765957,0.988762790319961,1.0,-0.0005694224759847238,0.9794752943357745,-0.012174289191606692,0.0738255033557047,-0.020954796698720454,0.3602945157273564
"frozenset({'mode_discretize=major', 'tempo_discretize=fast_tempo', 'energy_discretize=medium_energy'})",frozenset({'popularity_label=low'}),0.12339544513457557,0.6509316770186335,0.07267080745341616,0.5889261744966444,0.9047434550950358,1.0,-0.007651196584493897,0.8491621244771204,-0.10722756075231205,0.10357037474181176,-0.17763142181566274,0.35028369793534514
"frozenset({'speechiness_discretize=low_speechiness', 'mode_discretize=major', 'tempo_discretize=fast_tempo', 'energy_discretize=medium_energy'})",frozenset({'popularity_label=low'}),0.1113871635610766,0.6509316770186335,0.06625258799171843,0.5947955390334573,0.9137603223701014,1.0,-0.006252845183441991,0.8614621915778677,-0.0960118790610486,0.09518143961927425,-0.16081705009988212,0.34828835475845893
"frozenset({'liveness_discretize=low_liveness', 'mode_discretize=major', 'tempo_discretize=fast_tempo', 'energy_discretize=medium_energy'})",frozenset({'popularity_label=low'}),0.10890269151138716,0.6509316770186335,0.06418219461697723,0.5893536121673004,0.9054001102951849,1.0,-0.006706017000372919,0.850046008741661,-0.10494779577697205,0.09226190476190477,-0.17640691176271583,0.3439770605365764
"frozenset({'duration_ms_descretize=medium_duration', 'mode_discretize=major', 'tempo_discretize=fast_tempo', 'energy_discretize=medium_energy'})",frozenset({'popularity_label=low'}),0.08592132505175984,0.6509316770186335,0.05010351966873706,0.5831325301204818,0.8958429136392898,1.0,-0.005825392538868102,0.8373604279610812,-0.11284282547142399,0.07295749170937593,-0.19422887278651998,0.33005227014929944
"frozenset({'instrumentalness_discretize=low_instrumentalness', 'tempo_discretize=fast_tempo', 'energy_discretize=medium_energy', 'mode_discretize=major'})",frozenset({'popularity_label=low'}),0.10434782608695652,0.6509316770186335,0.0546583850931677,0.5238095238095238,0.8047073791348601,1.0,-0.013264920334863622,0.7330434782608697,-0.2131944444444444,0.07801418439716312,-0.3641755634638196,0.3038894947291894
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'energy_discretize=medium_energy', 'liveness_discretize=low_liveness', 'mode_discretize=major'})",frozenset({'popularity_label=low'}),0.0979296066252588,0.6509316770186335,0.058385093167701865,0.5961945031712473,0.9159094943756758,1.0,-0.005360389902652932,0.8644466846606614,-0.09237615292902698,0.08455772113943029,-0.15680934144891773,0.34294457982989845
"frozenset({'acousticness_discretize=low_acousticness', 'tempo_discretize=fast_tempo', 'energy_discretize=medium_energy'})",frozenset({'popularity_label=low'}),0.10662525879917184,0.6509316770186335,0.0577639751552795,0.541747572815534,0.832264878084933,1.0,-0.011641783367411236,0.7617380776923887,-0.18406953692878567,0.08254437869822485,-0.312787202432367,0.3152440154154006
"frozenset({'acousticness_discretize=low_acousticness', 'tempo_discretize=fast_tempo', 'energy_discretize=medium_energy', 'speechiness_discretize=low_speechiness'})",frozenset({'popularity_label=low'}),0.09399585921325052,0.6509316770186335,0.05196687370600414,0.552863436123348,0.8493417291589602,1.0,-0.00921800856448439,0.7806749686381299,-0.1637295553142858,0.07499253062443981,-0.2809428253405867,0.3163490208606562
"frozenset({'speechiness_discretize=low_speechiness', 'tempo_discretize=fast_tempo', 'energy_discretize=medium_energy'})",frozenset({'popularity_label=low'}),0.1877846790890269,0.6509316770186335,0.11884057971014493,0.6328555678059538,0.9722304047400626,1.0,-0.0033944163676812716,0.9507656725048031,-0.03397183171098959,0.16508484325568018,-0.05178387158792603,0.40771277118033056
"frozenset({'liveness_discretize=low_liveness', 'tempo_discretize=fast_tempo', 'energy_discretize=medium_energy'})",frozenset({'popularity_label=low'}),0.18530020703933747,0.6509316770186335,0.11635610766045548,0.6279329608938548,0.9646680028999105,1.0,-0.004261666859560462,0.9381866338388078,-0.04302238531474888,0.16163359217716422,-0.06588600170977549,0.4033430707777162
"frozenset({'instrumentalness_discretize=low_instrumentalness', 'tempo_discretize=fast_tempo', 'energy_discretize=medium_energy'})",frozenset({'popularity_label=low'}),0.17329192546583852,0.6509316770186335,0.09730848861283643,0.5615292712066905,0.8626547009950112,1.0,-0.01549271504442988,0.7961040499602281,-0.1614860209692165,0.1338649957277129,-0.25611721237940976,0.3555101826771366
